current_date.year,current_date.month,cycle,machine_time,runTime,totalNFlows,totalCFlows,TT,CThroughflow
2020,12,1442,1687228525015.0,0.0,4001.9462171799423,234522.39181761112,1122.1977886067468,10889.863805095756
2021,1,2930,1687228553005.0,0.0,11842.427748253303,606126.4847885146,3322.7743705373573,28812.484335731555
2021,2,4418,1687228578656.0,0.0,22773.726437786656,1110883.512531078,6524.7783474126,50453.21244666237
2021,3,5762,1687228621134.0,0.0,34822.86422016638,1739956.5905753195,10577.317585941371,73337.8267220232
2021,4,7250,1687228681489.0,0.0,48101.887376033155,2489575.8738722005,15564.178264902439,97221.19814336902
2021,5,8690,1687228757263.0,0.0,64458.95230522655,3362457.8671094473,22984.002795184806,128568.7684431063
2021,6,10178,1687228868807.0,0.0,82411.26305975212,4353704.157799853,31737.738741044566,166551.37527622603
2021,7,11618,1687229049113.0,0.0,276419.7399845268,5491072.859115384,119091.07678663376,211117.26958400145
2021,8,13106,1687229058831.0,0.0,502351.00045974203,6967348.317281194,238357.14225140438,256872.54618592688
2021,9,14594,1687229067124.0,0.0,760207.3965022053,8779432.697124451,389538.1715357595,303945.45738480217
2021,10,16034,1687229075215.0,0.0,1049939.3711860296,10924063.428432727,572585.865711476,351465.36858367745
2021,11,17522,1687229085171.0,0.0,1399569.175608394,14009204.53015475,814280.0287507318,998799.0109253505
2021,12,18962,1687229103859.0,0.0,1753500.0098145944,17194501.637881327,1056953.5978793278,1649630.1866751185
2022,1,20450,1687229135562.0,0.0,2111873.8441166067,20479756.45579956,1300870.5240682694,2319504.5552366404
2022,2,21938,1687229167676.0,0.0,2475209.420292839,23856468.275999784,1546012.7286874347,3007554.126255772
2022,3,23282,1687229195761.0,0.0,2842516.02082959,27315555.89327294,1792243.9241129113,3709601.7273231344
2022,4,24770,1687229227205.0,0.0,3214226.927567381,30845881.790312577,2039688.2187222026,4428085.860671105
2022,5,26210,1687229257418.0,0.0,3594654.697398359,34455729.229688525,2291265.753590682,5169363.508842757
2022,6,27698,1687229288322.0,0.0,3980190.7215965963,38129234.08391951,2544457.575821246,5932415.31604677
2022,7,29138,1687229328441.0,0.0,4549507.027464511,41961527.90839674,2876508.4919941593,6716278.533625023
2022,8,30626,1687229338175.0,0.0,5152389.934915798,46061942.51243214,3242116.7384767057,7500631.721261727
2022,9,32114,1687229346547.0,0.0,5788838.78405219,50428397.46386844,3641281.6878087614,8285459.46927763
2022,10,33554,1687229354446.0,0.0,6458824.418463992,55058430.546602465,4073974.4387647384,9070765.868241534
2022,11,35042,1687229363839.0,0.0,7187151.90851777,60482243.48197147,4563757.657962867,10376884.927069776
2022,12,36482,1687229393498.0,0.0,7920235.031586895,65971682.99511491,5054730.707642947,11704174.405147372
2023,1,37970,1687229424571.0,0.0,8657957.73718515,71505022.54168059,5546921.212811865,13051269.583277045
2023,2,39458,1687229455695.0,0.0,9400793.589036778,77071853.26443799,6040329.262047578,14417610.68637702
2023,3,40802,1687229483943.0,0.0,10147613.699067356,82655286.43989705,6534837.199196853,15801513.832349123
2023,4,42290,1687229515259.0,0.0,10898849.903412567,88226335.71441121,7030567.577335056,17205587.386370737
2023,5,43730,1687229545732.0,0.0,11658482.650998278,93804642.38006099,7530421.555721507,18634332.390059136
2023,6,45218,1687229577285.0,0.0,12422794.485016583,99370471.68342721,8031874.409675613,20086293.35248303
2023,7,46658,1687229617180.0,0.0,13367169.128462067,105076355.20228696,8612176.716725167,21560987.604525223
2023,8,48146,1687229627219.0,0.0,14345195.064287575,111029408.2589406,9226121.08502718,23036153.133053318
2023,9,49634,1687229635238.0,0.0,15356872.40189894,117228435.77449337,9873707.618609507,24511792.16692901
