current_date.year,current_date.month,cycle,machine_time,runTime,totalNFlows,totalCFlows,TT,CThroughflow
2020,12,1442,1687228525018.0,0.0,4001.2757895287327,234436.22344929364,1121.5603166872113,10850.815042787774
2021,1,2930,1687228553016.0,0.0,11838.779606525284,605906.5762440225,3319.3055578982853,28653.99745391556
2021,2,4418,1687228578710.0,0.0,22766.084655126306,1110570.328293086,6519.667006802042,50244.53554781336
2021,3,5762,1687228621167.0,0.0,34806.10658749107,1739528.8534105986,10569.908761670727,73022.62907614117
2021,4,7250,1687228681451.0,0.0,48069.65724836731,2488978.4166052705,15553.094902595762,96728.60513827896
2021,5,8690,1687228757135.0,0.0,64384.19960468996,3361640.956231734,22967.085530471053,127809.77810361331
2021,6,10178,1687228868676.0,0.0,82261.83736801814,4352655.523112274,31713.385785752173,165472.7520680676
2021,7,11618,1687229049092.0,0.0,276165.01095621707,5489580.485327453,119059.09164523013,209719.43523558986
2021,8,13106,1687229058787.0,0.0,501990.3907337092,6959079.5711159585,238316.96806964008,255181.8974629621
2021,9,14594,1687229067171.0,0.0,759742.1791863828,8758031.859439649,389491.010966283,302048.9661427843
2021,10,16034,1687229075175.0,0.0,1049369.3860968123,10883176.073652428,572531.5585706818,349363.0348226064
2021,11,17522,1687229084655.0,0.0,1398058.253606268,13924416.242500773,813382.4058991066,978427.1337609992
2021,12,18962,1687229103823.0,0.0,1750931.3917734365,17065615.00545877,1055209.636907061,1610884.030812622
2022,1,20450,1687229135579.0,0.0,2108127.0100213895,20307623.62726009,1298269.2393749275,2261877.6767357634
2022,2,21938,1687229167674.0,0.0,2470233.7066865936,23641909.527946178,1542547.4887076279,2931106.1500178888
2022,3,23282,1687229195662.0,0.0,2836367.0649735243,27056541.118005883,1787905.2423103044,3614349.739609414
2022,4,24770,1687229227205.0,0.0,3206975.2941717245,30540738.052122343,2034474.1177090774,4314559.304120737
2022,5,26210,1687229257468.0,0.0,3586298.80340016,34105407.66458515,2285174.0106173907,5037286.824605131
2022,6,27698,1687229288439.0,0.0,3970688.5802318216,37735148.52375816,2537482.794237686,5781310.066120489
2022,7,29138,1687229328428.0,0.0,4538814.82804346,41522888.03666821,2868643.5097634573,6545923.436164417
2022,8,30626,1687229338197.0,0.0,5140507.43207938,45589887.60174196,3233361.2523474726,7311053.092657546
2022,9,32114,1687229346590.0,0.0,5775764.5255138725,49934079.88203036,3631634.246930231,8076657.071932874
2022,10,33554,1687229354438.0,0.0,6444555.701322569,54553381.865596525,4063432.403147047,8842711.216303002
