current_date.year,current_date.month,cycle,machine_time,runTime,totalNFlows,totalCFlows,TT,CThroughflow
2020,12,1442,1687214026699.0,0.0,3999.817343212722,234439.92393102346,1120.1735621717467,10810.247534245764
2021,1,2930,1687214054681.0,0.0,11837.048703178785,605940.568291711,3317.659739327356,28640.50912153157
2021,2,4418,1687214080370.0,0.0,22733.315465259195,1110417.919340971,6514.366233502248,50057.24591548739
2021,3,5762,1687214121948.0,0.0,34688.18387302884,1739187.384520165,10560.083475138868,72671.7108483732
2021,4,7250,1687214183649.0,0.0,47806.56395866166,2488394.6204426317,15537.683726025438,96191.03422391906
2021,5,8690,1687214253977.0,0.0,63916.196194333585,3360715.4500607094,22945.353569556024,127076.78014463707
2021,6,10178,1687214368112.0,0.0,81540.1531708942,4351378.809601632,31684.615720219666,164524.47306787843
2021,7,11618,1687214560660.0,0.0,275141.3115305442,5487493.825719149,119022.80703381737,208497.2684104796
2021,8,13106,1687214570368.0,0.0,500665.2155449826,6936649.584483826,238273.6867223285,253683.06672123077
2021,9,14594,1687214578632.0,0.0,758121.3918252789,8695677.686061932,389446.31310402835,300528.72959318187
2021,10,16034,1687214586451.0,0.0,1047457.9565478514,10761507.714699471,572490.1747346416,348040.2605792828
2021,11,17522,1687214595795.0,0.0,1393826.7822015923,13677016.679274429,811314.9364214226,930380.640907729
2021,12,18962,1687214615460.0,0.0,1744541.5747692473,16690043.218779478,1051283.4509344273,1530398.7709438456
2022,1,20450,1687214646730.0,0.0,2099538.130043655,19791173.598930143,1292458.688988454,2147946.098570993
2022,2,21938,1687214678045.0,0.0,2459509.1607755604,22972686.55846426,1534836.7862463202,2783185.960793287
2022,3,23282,1687214706353.0,0.0,2823697.5570533643,26218802.44931145,1778308.7850027368,3434537.498112218
2022,4,24770,1687214737706.0,0.0,3192556.820454467,29511536.47710477,2022993.4493082545,4104409.338604972
2022,5,26210,1687214768306.0,0.0,3570129.260034058,32877087.12814052,2271798.231698652,4796554.760193868
2022,6,27698,1687214799026.0,0.0,3952666.2332034144,36300308.63354529,2522198.253442658,5509607.148126377
2022,7,29138,1687214840896.0,0.0,4518847.685484341,39883065.03579963,2851445.739088697,6243140.213589954
2022,8,30626,1687214848500.0,0.0,5118599.946745521,43728756.406658635,3214254.6590247843,6977210.487936982
2022,9,32114,1687214856706.0,0.0,5751920.822068917,47835365.63374858,3610622.9262268944,7711767.98304241
2022,10,33554,1687214864609.0,0.0,6418782.263456955,52200692.230414614,4040522.6933961445,8446841.872636437
2022,11,35042,1687214873969.0,0.0,7143299.653380999,57339781.13658027,4526826.964344613,9687917.94962394
2022,12,36482,1687214903637.0,0.0,7872415.349561974,62541105.28306487,5014319.360771076,10950206.656978128
2023,1,37970,1687214934937.0,0.0,8606030.20708112,67789797.22852373,5503037.574574624,12231758.32351262
2023,2,39458,1687214965996.0,0.0,9344728.70681067,73070885.63653722,5992974.295567874,13532561.576504063
2023,3,40802,1687214994245.0,0.0,10087563.141172895,78366812.55323175,6484015.171651857,14850896.573024804
2023,4,42290,1687215025431.0,0.0,10834972.373842984,83666861.19450733,6976274.442983825,16187910.390167663
2023,5,43730,1687215056034.0,0.0,11591058.58576946,88977291.54454151,7472665.469869464,17549908.460745394
2023,6,45218,1687215087621.0,0.0,12352113.701427966,94276325.10727015,7970666.794310844,18935687.66938647
2023,7,46658,1687215127690.0,0.0,13293519.052282102,99716865.03294176,8547526.986688556,20344740.974790707
2023,8,48146,1687215137388.0,0.0,14268580.61879992,105336803.06508406,9158034.128651643,21754281.382154845
2023,9,49634,1687215145503.0,0.0,15277297.704572817,111134995.92077856,9802187.558024365,23164293.18480338
2023,10,51074,1687215153538.0,0.0,16319640.008268632,117109985.43590368,10479957.284938797,24574755.093147468
2023,11,52562,1687215163287.0,0.0,17412212.40705651,123609202.87863477,11206705.697139248,26323005.36695353
2023,12,54002,1687215193072.0,0.0,18509324.305156805,130145993.78277008,11934642.749610797,28092605.370984603
2024,1,55490,1687215223638.0,0.0,19610883.07958086,136690325.63614973,12663810.043192085,29884313.21199012
2024,2,56978,1687215254207.0,0.0,20717397.80870105,143219055.78746924,13394204.166770654,31697989.60683361
2024,3,58370,1687215282748.0,0.0,21828006.598983254,149705490.37132847,14125746.73256154,33532237.67166801
2024,4,59858,1687215313361.0,0.0,22942991.143359,156118693.6393964,14858516.319613926,35388429.28907462
2024,5,61298,1687215343155.0,0.0,24066552.906351633,162450514.4023747,15595436.851898868,37273338.86205689
2024,6,62786,1687215373866.0,0.0,25195040.095522918,168669245.85317263,16333980.671466617,39185785.85516294
2024,7,64226,1687215412829.0,0.0,26502786.468010847,175005841.8591517,17151393.17628529,41124843.57282574
2024,8,65714,1687215422165.0,0.0,27844976.23617771,181619204.7014702,18003239.770558413,43064407.086020984
