current_date.year,current_date.month,cycle,machine_time,runTime,totalNFlows,totalCFlows,TT,CThroughflow
2020,12,1442,1687185165867.0,0.0,4001.094495681523,234355.69714006915,1121.3879345717467,10805.546680645763
2021,1,2930,1687185193658.0,0.0,11837.224395095442,605723.1165497618,3317.8267948823564,28498.74960328157
2021,2,4418,1687185219090.0,0.0,22714.980284582853,1110090.078345832,6515.463625734476,49909.06076058237
2021,3,5762,1687185258246.0,0.0,34612.7421787531,1738697.1452155577,10561.665777150365,72523.4580816732
2021,4,7250,1687185316583.0,0.0,47630.91960536392,2487717.3895263923,15538.910484127036,96022.22668991904
2021,5,8690,1687185392726.0,0.0,63638.28450373441,3359772.1238380675,22946.288598865198,126858.75751313473
2021,6,10178,1687185503735.0,0.0,81181.09183640737,4350152.640977775,31687.4327540549,164296.16670991993
2021,7,11618,1687185695981.0,0.0,274721.6463348869,5485967.215334503,119029.12650596001,208296.74403187737
2021,8,13106,1687185705999.0,0.0,500185.03225839237,6921797.4124583965,238283.60598557786,253490.3325615348
2021,9,14594,1687185714157.0,0.0,757580.1000465426,8654310.615337767,389459.2865778083,300306.5782231921
2021,10,16034,1687185722010.0,0.0,1046859.9349118256,10680692.835359827,572510.3816151004,347958.09546274925
2021,11,17522,1687185731474.0,0.0,1391845.4679658092,13513663.140316736,810015.7650350519,900385.1348326873
2021,12,18962,1687185754003.0,0.0,1741297.900972287,16447006.706787534,1048688.4325521498,1472415.3096336566
2022,1,20450,1687185785027.0,0.0,2095113.4604239622,19464522.60469584,1288557.4459244453,2062351.4264111451
2022,2,21938,1687185816092.0,0.0,2453793.161225046,22558096.31009463,1529627.279629032,2670065.0567971338
2022,3,23282,1687185844210.0,0.0,2816339.754340213,25712583.243444923,1771780.6741527265,3293747.293537117
2022,4,24770,1687185875676.0,0.0,3183170.4188476326,28907991.479243338,2015136.453446363,3935685.2762129693
2022,5,26210,1687185906964.0,0.0,3558561.243068176,32163419.25651707,2262605.47242032,4600404.607899752
2022,6,27698,1687185937710.0,0.0,3938908.166205284,35475983.81621765,2511662.510393487,5285479.381699453
