current_date.year,current_date.month,cycle,machine_time,runTime,totalNFlows,totalCFlows,TT,CThroughflow
2020,12,1442,1687214026701.0,0.0,4002.107079640663,234583.39597280466,1122.350743666747,10935.378255295773
2021,1,2930,1687214054670.0,0.0,11840.786343621943,606201.6636130294,3321.2136512573566,28812.718365731584
2021,2,4418,1687214080291.0,0.0,22794.276323073478,1111043.8177912547,6522.770072562098,50465.9911973124
2021,3,5762,1687214122020.0,0.0,34911.342481864835,1740270.4793158895,10576.195930501366,73402.16756197323
2021,4,7250,1687214183683.0,0.0,48308.36679394339,2490090.2728256946,15564.883401342433,97366.59409406902
2021,5,8690,1687214253975.0,0.0,64752.614811093634,3363172.07634406,22984.370383913352,128759.49169968291
2021,6,10178,1687214367988.0,0.0,82726.66697315603,4354573.318280674,31735.472267694004,166747.56341790798
2021,7,11618,1687214560721.0,0.0,276692.31780341564,5491996.647051696,119084.54858873022,211275.94286716936
2021,8,13106,1687214570212.0,0.0,502579.48397299415,6961253.6598608,238345.13346524126,256993.7391104307
2021,9,14594,1687214578615.0,0.0,760392.2861011716,8759230.321093142,389521.144962178,304086.10108459205
2021,10,16034,1687214586459.0,0.0,1050080.4025478251,10882654.689082656,572563.5570275907,351625.4630587534
2021,11,17522,1687214595787.0,0.0,1398848.60412214,13921121.52615045,813434.6933456656,980607.287408815
2021,12,18962,1687214615356.0,0.0,1751915.7317122528,17059740.89226571,1055285.181295246,1613084.7580445413
2022,1,20450,1687214646882.0,0.0,2109415.000725119,20298857.3924899,1298370.5682527467,2264331.156377052
2022,2,21938,1687214678129.0,0.0,2471754.959093067,23629165.02435513,1542669.1613011674,2933533.0447641327
2022,3,23282,1687214706378.0,0.0,2837853.4380345675,27035089.72487013,1788053.657195971,3618076.736027111
2022,4,24770,1687214737699.0,0.0,3208110.032992175,30511188.93691216,2034637.452021678,4318665.939499087
2022,5,26210,1687214767956.0,0.0,3586916.136541897,34067016.56944581,2285346.285686491,5041774.674898764
2022,6,27698,1687214799055.0,0.0,3970731.5764027135,37686992.82649577,2537662.9727356266,5786276.714839623
2022,7,29138,1687214839067.0,0.0,4538226.487867951,41463875.464658216,2868830.4514404503,6551149.813793496
2022,8,30626,1687214848484.0,0.0,5139286.382585435,45490463.70299118,3233553.65359148,7316506.96841097
2022,9,32114,1687214856700.0,0.0,5773912.631466185,49764692.32721044,3631833.882710842,8082379.413845293
2022,10,33554,1687214864614.0,0.0,6442075.367087759,54284304.178927496,4063641.561510947,8848755.415191269
2022,11,35042,1687214873940.0,0.0,7166563.072895685,59533757.979105435,4550522.82166181,10090513.966052635
2022,12,36482,1687214903791.0,0.0,7895594.175170755,64849222.68383669,5038591.562926895,11353518.67313488
2023,1,37970,1687214934890.0,0.0,8629077.737880863,70197783.09032245,5527891.18779727,12638683.289685573
2023,2,39458,1687214966079.0,0.0,9367533.781533536,75557286.54972602,6018418.843809608,13945912.420997888
2023,3,40802,1687214994189.0,0.0,10109942.515206126,80924675.86566594,6510033.233208379,15269987.566766972
2023,4,42290,1687215025431.0,0.0,10856740.670488505,86273388.18264298,7002863.370508506,16613938.64340677
2023,5,43730,1687215055983.0,0.0,11612148.455714846,91613842.03355853,7499825.386639886,17983481.783932365
2023,6,45218,1687215087619.0,0.0,12372526.14434057,96925191.69163832,7998394.842449147,19377152.54458221
2023,7,46658,1687215127654.0,0.0,13313252.133536136,102376147.14624223,8575817.522282485,20793508.080162514
2023,8,48146,1687215137649.0,0.0,14287629.020140048,108092627.19585729,9186881.813193306,22210360.094188616
2023,9,49634,1687215145509.0,0.0,15295656.676553903,114073412.86721528,9831587.593855465,23627705.540364213
2023,10,51074,1687215153716.0,0.0,16337304.53894663,120317050.75599678,10509904.624805605,25045516.977108613
2023,11,52562,1687215163273.0,0.0,17437921.975214284,127368481.50748898,11245939.85513432,26998596.12803143
2023,12,54002,1687215192966.0,0.0,18543111.21112088,134458210.6775043,11983163.30394808,28972949.084361777
2024,1,55490,1687215223639.0,0.0,19652779.815858472,141554685.8038876,12721618.019589951,30969450.776542656
2024,2,56978,1687215254203.0,0.0,20767384.22921032,148636242.49929327,13461299.319008699,32987922.50942083
2024,3,58370,1687215283153.0,0.0,21885994.71822599,155676138.29972336,14202126.608096765,35026892.849882625
2024,4,59858,1687215313327.0,0.0,23008886.666439507,162642862.89186546,14944178.067198228,37087694.65845958
2024,5,61298,1687215343139.0,0.0,24140431.251211137,169572765.72667837,15690358.38231886,39173793.527810246
2024,6,62786,1687215373863.0,0.0,25277061.049979653,176428306.3814451,16438155.173311058,41285356.59301111
2024,7,64226,1687215412524.0,0.0,26593098.3912132,183405535.09408817,17264808.249380473,43420794.53024587
2024,8,65714,1687215422378.0,0.0,27943572.058369964,190675610.87742928,18125888.347661216,45556737.847218335
2024,9,67202,1687215429934.0,0.0,29328480.162843134,198237961.52996793,19021393.672383364,47693143.0641908
2024,10,68642,1687215437460.0,0.0,30747792.695007704,206091593.28624502,19951294.511046913,49829995.28116326
2024,11,70130,1687215446640.0,0.0,32233264.92588493,214933600.22416568,20946103.687548116,52653811.55605604
2024,12,71570,1687215476376.0,0.0,33723257.8359458,223795383.85756394,21942099.176493518,55498810.57529657
2025,1,73058,1687215506902.0,0.0,35217681.79027931,232649090.65993726,22939324.787531286,58365938.35810986
2025,2,74546,1687215537427.0,0.0,36717055.59510846,241470101.87062028,23937777.26873111,61255057.75825777
2025,3,75890,1687215565292.0,0.0,38220392.24402282,250236725.08620757,24937338.784640446,64164049.2135775
2025,4,77378,1687215595418.0,0.0,39728113.30895314,258919122.48427027,25938125.2902784,67094790.03125069
2025,5,78818,1687215625175.0,0.0,41244544.8790144,267508939.21774974,26943054.8156606,70054203.82881932
2025,6,80306,1687215655929.0,0.0,42766092.7520327,275970164.00622797,27949610.879817095,73041180.47815236
2025,7,81746,1687215698870.0,0.0,44471426.19390457,284539007.277143,29035035.442370307,76054364.796246
2025,8,83234,1687215708417.0,0.0,46213274.58087975,293328227.66992986,30156965.712627005,79068023.43712185
2025,9,84722,1687215716336.0,0.0,47991639.7924687,302337488.92970717,31315403.47770788,82082199.4718003
2025,10,86162,1687215724592.0,0.0,49806492.01415764,311565937.13291955,32510319.21063324,85096881.93048894
