int(self),self.nbHousehold,self.nbTranshumantHh,self.nbFatteningHh,self.fallowEnabled,self.cycle,self.machine_time,self.totalNFlows,self.totalCFlows,self.TT,self.CThroughflow
260,50,45,30,false,70080,1687181560472.0,1483508.3004851642,6403949.108613244,975978.1535690172,2038421.8661065248
