int(self),self.nbHousehold,self.nbTranshumantHh,self.nbFatteningHh,self.fallowEnabled,self.cycle,self.machine_time,self.totalNFlows,self.totalCFlows,self.TT,self.CThroughflow
38,50,45,30,false,70080,1687172024134.0,1486773.9863058804,7163602.213135298,979867.5431487908,2134651.3046048577
