int(self),self.nbHousehold,self.nbTranshumantHh,self.nbFatteningHh,self.fallowEnabled,self.cycle,self.machine_time,self.totalNFlows,self.totalCFlows,self.TT,self.CThroughflow
201,50,45,30,false,70080,1687179187101.0,1486952.9961322243,7082637.284380378,978023.4371303902,2097788.2762174634
