int(self),self.nbHousehold,self.nbTranshumantHh,self.nbFatteningHh,self.fallowEnabled,self.cycle,self.machine_time,self.totalNFlows,self.totalCFlows,self.TT,self.CThroughflow
190,50,45,30,false,70080,1687178000347.0,1489738.6824083207,7236360.041743166,980676.4304519369,2142540.07264445
