int(self),self.nbHousehold,self.nbTranshumantHh,self.nbFatteningHh,self.fallowEnabled,self.cycle,self.machine_time,self.totalNFlows,self.totalCFlows,self.TT,self.CThroughflow
22,50,45,30,false,70080,1687170838270.0,1480417.1540789297,6949181.635310342,971522.8964022604,1935207.7636199445
