int(self),self.nbHousehold,self.nbTranshumantHh,self.nbFatteningHh,self.fallowEnabled,self.cycle,self.machine_time,self.totalNFlows,self.totalCFlows,self.TT,self.CThroughflow
180,50,45,30,false,70080,1687178000344.0,1487495.3995601349,6951598.890545299,977899.483703693,2086065.0966627246
