int(self),self.nbHousehold,self.nbTranshumantHh,self.nbFatteningHh,self.fallowEnabled,self.cycle,self.machine_time,self.totalNFlows,self.totalCFlows,self.TT,self.CThroughflow
129,50,45,30,false,70080,1687175624857.0,1480943.4848142762,6575175.712228948,972728.8432062427,1979751.0582466798
