int(self),self.nbHousehold,self.nbTranshumantHh,self.nbFatteningHh,self.fallowEnabled,self.cycle,self.machine_time,self.totalNFlows,self.totalCFlows,self.TT,self.CThroughflow
169,50,45,30,false,70080,1687178000346.0,1480401.1440444607,6747865.400481415,971882.5826749014,1952182.459677042
