int(self),self.nbHousehold,self.nbTranshumantHh,self.nbFatteningHh,self.fallowEnabled,self.cycle,self.machine_time,self.totalNFlows,self.totalCFlows,self.TT,self.CThroughflow
33,50,45,30,false,70080,1687172024130.0,1493294.1560222092,7679785.858227717,987360.8219227594,2293521.6521787024
