int(self),self.nbHousehold,self.nbTranshumantHh,self.nbFatteningHh,self.fallowEnabled,self.cycle,self.machine_time,self.totalNFlows,self.totalCFlows,self.TT,self.CThroughflow
277,50,45,30,false,70080,1687181560476.0,1487086.3134349352,7485745.918030851,978975.7404479948,2098699.8529341794
