int(self),self.nbHousehold,self.nbTranshumantHh,self.nbFatteningHh,self.fallowEnabled,self.cycle,self.machine_time,self.totalNFlows,self.totalCFlows,self.TT,self.CThroughflow
75,50,45,30,false,70080,1687173208566.0,1479730.2592113568,6426955.478411146,971625.7182394284,1951978.6084281034
