int(self),self.nbHousehold,self.nbTranshumantHh,self.nbFatteningHh,self.fallowEnabled,self.cycle,self.machine_time,self.totalNFlows,self.totalCFlows,self.TT,self.CThroughflow
5,50,45,30,false,70080,1687170838271.0,1477463.0694097094,6651113.693599202,969447.3602876846,1895943.1300179225
