int(self),self.nbHousehold,self.nbTranshumantHh,self.nbFatteningHh,self.fallowEnabled,self.cycle,self.machine_time,self.totalNFlows,self.totalCFlows,self.TT,self.CThroughflow
29,50,45,30,false,70080,1687172024135.0,1494450.505547606,7163279.199202428,985548.9771556747,2247133.2735949764
