int(self),self.nbHousehold,self.nbTranshumantHh,self.nbFatteningHh,self.fallowEnabled,self.cycle,self.machine_time,self.totalNFlows,self.totalCFlows,self.TT,self.CThroughflow
212,50,45,30,false,70080,1687179187102.0,1477020.8700965082,6674413.9999950165,969915.4027886381,1912441.784186148
