int(self),self.nbHousehold,self.nbTranshumantHh,self.nbFatteningHh,self.fallowEnabled,self.cycle,self.machine_time,self.totalNFlows,self.totalCFlows,self.TT,self.CThroughflow
214,50,45,30,false,70080,1687179187104.0,1479370.3433424397,6881141.569838682,971943.0297784631,1950249.269837087
