int(self),self.nbHousehold,self.nbTranshumantHh,self.nbFatteningHh,self.fallowEnabled,self.cycle,self.machine_time,self.totalNFlows,self.totalCFlows,self.TT,self.CThroughflow
205,50,45,30,false,70080,1687179187089.0,1495529.6114446674,7586714.874964115,986225.4758632863,2264748.8702400685
