int(self),self.nbHousehold,self.nbTranshumantHh,self.nbFatteningHh,self.fallowEnabled,self.cycle,self.machine_time,self.totalNFlows,self.totalCFlows,self.TT,self.CThroughflow
84,50,45,30,false,70080,1687174405076.0,1474607.2002107142,6118994.09553033,965727.1074766353,1818022.2576292267
