int(self),self.nbHousehold,self.nbTranshumantHh,self.nbFatteningHh,self.fallowEnabled,self.cycle,self.machine_time,self.totalNFlows,self.totalCFlows,self.TT,self.CThroughflow
186,50,45,30,false,70080,1687178000347.0,1495753.2030449584,7510648.942948337,985492.0179447798,2255112.491502253
