int(self),self.nbHousehold,self.nbTranshumantHh,self.nbFatteningHh,self.fallowEnabled,self.cycle,self.machine_time,self.totalNFlows,self.totalCFlows,self.TT,self.CThroughflow
131,50,45,30,false,70080,1687175624872.0,1475044.9325947897,6619138.898289266,967396.966012085,1857533.8227705394
