int(self),self.nbHousehold,self.nbTranshumantHh,self.nbFatteningHh,self.fallowEnabled,self.cycle,self.machine_time,self.totalNFlows,self.totalCFlows,self.TT,self.CThroughflow
55,50,45,30,false,70080,1687172024134.0,1483378.811268959,6859143.656483393,975710.1978451611,2037684.7442499092
