current_date.year,current_date.month,cycle,machine_time,runTime,totalNFlows,totalCFlows,TT,CThroughflow
2020,12,1442,1687185165904.0,0.0,4001.3743109081215,234416.13412587435,1121.6539951217471,10835.581186045752
2021,1,2930,1687185193640.0,0.0,11841.791834144084,605926.8473130942,3322.1697156023574,28741.74432688155
2021,2,4418,1687185219125.0,0.0,22755.500277903968,1110546.7055337399,6524.255561049392,50364.403247447415
2021,3,5762,1687185258233.0,0.0,34751.8416051725,1739456.082604865,10576.281689350873,73210.93792612331
2021,4,7250,1687185316556.0,0.0,47939.077829441114,2488869.550479728,15561.958956659242,97035.98135996921
2021,5,8690,1687185392476.0,0.0,64139.188454276904,3361432.892278548,22978.99929864671,128260.8358302303
2021,6,10178,1687185503661.0,0.0,81868.72740613997,4352333.149360578,31728.829793440396,166078.39291529905
2021,7,11618,1687185695928.0,0.0,275589.8211289922,5488942.423760105,119078.06161295783,210417.73305534097
2021,8,13106,1687185705772.0,0.0,501234.12620875775,6984460.731948852,238340.4407572925,255985.9213517329
2021,9,14594,1687185714160.0,0.0,758796.0232663711,8835729.141769474,389510.62407516944,302536.91491842474
2021,10,16034,1687185722309.0,0.0,1048233.7660428769,11039553.143618166,572547.7393619386,349534.90848511655
2021,11,17522,1687185731468.0,0.0,1399601.435246648,14251385.850118812,816263.4202009732,1043847.2421124104
2021,12,18962,1687185753912.0,0.0,1755299.7916681862,17563534.134700928,1060976.97723012,1742526.485959149
2022,1,20450,1687185784972.0,0.0,2115453.509131953,20976475.921649482,1306936.310404729,2458229.5011749407
2022,2,21938,1687185816118.0,0.0,2480556.245109041,24484501.71267714,1554129.3590255438,3190671.800914635
2022,3,23282,1687185844255.0,0.0,2849603.8730552187,28073453.232630707,1802439.6654868477,3938368.346550923
2022,4,24770,1687185876034.0,0.0,3223019.0349014094,31731903.865304295,2051986.9121522135,4703188.678809822
2022,5,26210,1687185906954.0,0.0,3604942.2121075923,35465727.904078305,2305677.492138381,5491128.246050421
2022,6,27698,1687185937738.0,0.0,3991719.0217565,39260113.47043489,2560987.5397020346,6300925.115287836
2022,7,29138,1687185976114.0,0.0,4562022.660846216,43213020.33627627,2895162.715517031,7131367.938876672
2022,8,30626,1687185985626.0,0.0,5165897.913772929,47455531.941804774,3262900.182451645,7962323.303982308
