current_date.year,current_date.month,cycle,machine_time,runTime,totalNFlows,totalCFlows,TT,CThroughflow
2020,12,1442,1687185165889.0,0.0,4002.347246727042,234547.93197828796,1122.5791050317468,10913.703575545755
2021,1,2930,1687185193667.0,0.0,11842.336284642104,606163.3329923765,3322.687402937357,28823.249498231573
2021,2,4418,1687185219091.0,0.0,22775.11319399852,1110958.4424534154,6525.665975759989,50518.826580797395
2021,3,5762,1687185258221.0,0.0,34826.902368197676,1740096.8217031844,10579.452220530868,73462.55391712322
2021,4,7250,1687185316513.0,0.0,48109.33892108097,2489800.212639477,15567.351029276233,97407.21919301905
2021,5,8690,1687185392477.0,0.0,64411.931348907274,3362654.114164212,22985.552788271434,128731.53259589519
2021,6,10178,1687185503740.0,0.0,82233.5352784195,4353790.355463234,31735.193350402493,166612.58673464757
2021,7,11618,1687185696034.0,0.0,276036.7089649618,5490725.025181623,119083.324731934,211012.0420533617
2021,8,13106,1687185705777.0,0.0,501762.5329584725,6938404.396663105,238344.05755211995,256637.50144187582
2021,9,14594,1687185714157.0,0.0,759419.8250270354,8693569.56018378,389525.7761303367,303887.04847293964
2021,10,16034,1687185722031.0,0.0,1048958.6865080018,10753282.24151009,572579.8566001084,351852.12277010333
2021,11,17522,1687185731454.0,0.0,1395185.9034677905,13653277.5678115,811070.931673704,927547.182678239
2021,12,18962,1687185754016.0,0.0,1745819.9554611323,16652230.897660963,1050708.177584224,1521052.4656523003
2022,1,20450,1687185784987.0,0.0,2100790.7027769717,19740872.314377815,1291551.174182525,2131975.489599288
2022,2,21938,1687185816102.0,0.0,2460608.615612993,22910232.881491076,1533590.3984535637,2760385.642373822
2022,3,23282,1687185844231.0,0.0,2824317.191583856,26143730.223998208,1776710.493091472,3404431.6462279526
2022,4,24770,1687185875690.0,0.0,3192342.3606645074,29421957.224143937,2021035.8928407477,4066700.805086102
2022,5,26210,1687185906822.0,0.0,3569154.5740461275,32771939.376561634,2269480.866271407,4751161.334650826
2022,6,27698,1687185937841.0,0.0,3951217.1378469644,36180064.28258932,2519529.574612549,5456805.280352495
2022,7,29138,1687185976037.0,0.0,4517206.41475383,39747767.085279875,2848431.1222969997,6183105.7269401355
2022,8,30626,1687185985591.0,0.0,5116764.780151462,43555475.42507173,3210892.460402902,6909908.276449627
2022,9,32114,1687185993529.0,0.0,5749893.588677694,47601035.20759014,3606914.8769791313,7637242.358044718
2022,10,33554,1687186001189.0,0.0,6416560.83987186,51882324.53619918,4036466.7665521037,8365048.760398209
2022,11,35042,1687186010748.0,0.0,7138176.139731173,56855035.66397351,4519715.301974332,9539493.426412016
2022,12,36482,1687186040198.0,0.0,7864358.101415877,61893240.45689753,5004152.03536584,10735218.723369947
2023,1,37970,1687186071110.0,0.0,8595014.23851848,66965789.32836881,5489819.764582797,11953077.252572654
2023,2,39458,1687186101836.0,0.0,9330659.401197005,72056277.41550855,5976700.756588053,13191165.133915192
2023,3,40802,1687186129798.0,0.0,10070302.399560299,77159317.46607976,6464680.2140132105,14446419.499428254
2023,4,42290,1687186160948.0,0.0,10814375.829171252,82245137.90970868,6953879.8763966905,15721766.923076928
