current_date.year,current_date.month,cycle,machine_time,runTime,totalNFlows,totalCFlows,TT,CThroughflow
2020,12,1442,1687185165962.0,0.0,4002.753375203563,234443.91594297288,1122.965269741747,10886.163247045755
2021,1,2930,1687185193598.0,0.0,11840.167896058181,605875.7344354558,3320.625604277356,28640.967568031527
2021,2,4418,1687185219079.0,0.0,22737.900623586287,1110387.3626926448,6519.1569625698585,50113.0262004023
2021,3,5762,1687185258069.0,0.0,34694.86019468151,1739197.7596338768,10568.136626724367,72839.56379632307
2021,4,7250,1687185316513.0,0.0,47814.77684219539,2488452.3270145794,15549.405385141637,96490.7741159688
2021,5,8690,1687185392382.0,0.0,63914.83042328422,3360772.4790404355,22960.966217711044,127510.2262324527
2021,6,10178,1687185503693.0,0.0,81515.44580153158,4351347.428384345,31704.884543916705,165079.4196402259
2021,7,11618,1687185695981.0,0.0,275079.4444075565,5487368.4563844865,119048.37343589865,209162.95110669333
2021,8,13106,1687185705731.0,0.0,500566.6208631062,6904686.8092132285,238304.97838305924,254454.2076036607
2021,9,14594,1687185714140.0,0.0,757987.9125804174,8599998.075386388,389485.099155099,301454.03679502785
2021,10,16034,1687185722034.0,0.0,1047298.5336376022,10570336.797709337,572544.9733029684,349506.17630769487
2021,11,17522,1687185731422.0,0.0,1390182.5639527105,13281514.443226134,807926.8504490721,855394.6527858643
2021,12,18962,1687185754324.0,0.0,1737437.6849990634,16091570.428544529,1044487.071677565,1381976.5505153902
2022,1,20450,1687185785040.0,0.0,2088982.2293706802,18974571.803034183,1282271.5681654806,1930386.0121648575
2022,2,21938,1687185816106.0,0.0,2445357.3922215677,21924558.64279187,1521254.3938731179,2496988.0652078027
2022,3,23282,1687185844184.0,0.0,2805680.968258922,24932081.71067517,1761319.8863669715,3079145.2965554325
2022,4,24770,1687185875697.0,0.0,3170377.0140353576,27974369.917655107,2002585.0081824358,3679293.1400854867
2022,5,26210,1687185906909.0,0.0,3543571.065720511,31071000.228141367,2247954.9269727366,4302211.937371924
2022,6,27698,1687185937736.0,0.0,3921591.392207292,34214041.34151854,2494901.375658813,4945723.987009673
2022,7,29138,1687185976069.0,0.0,4483112.559527719,37514302.33393994,2820671.3732972615,5608706.953165011
2022,8,30626,1687185985609.0,0.0,5078204.977169109,41068337.119417004,3180003.2729559164,6272214.560462197
2022,9,32114,1687185993483.0,0.0,5706868.412675351,44874050.95171834,3572896.853605352,6936241.738101884
2022,10,33554,1687186001142.0,0.0,6369072.975883283,48929124.104606986,3999322.516335105,7600775.729385619
2022,11,35042,1687186010712.0,0.0,7087834.511701283,53723525.01337168,4481053.664977247,8746168.488734176
2022,12,36482,1687186040196.0,0.0,7811117.192105075,58579997.18862408,4963972.541536692,9912835.153120143
2023,1,37970,1687186071110.0,0.0,8538823.800734133,63482778.11451256,5448115.707363899,11098895.794339027
2023,2,39458,1687186101843.0,0.0,9271507.691094855,68420724.883095,5933475.425158588,12303999.761564415
2023,3,40802,1687186129619.0,0.0,10008216.147922719,73379436.02900496,6419930.360010136,13525884.936815498
2023,4,42290,1687186160562.0,0.0,10749384.030654568,78340157.16557397,6907601.332780189,14766534.837720878
2023,5,43730,1687186191107.0,0.0,11499289.862272047,83312458.35570554,7399407.893366305,16032198.399814447
2023,6,45218,1687186221906.0,0.0,12254301.540875733,88272781.66448702,7892827.903459052,17321735.92600655
2023,7,46658,1687186260888.0,0.0,13189792.863780549,93374421.58322954,8465102.904507427,18634049.032060064
2023,8,48146,1687186270571.0,0.0,14158942.261461323,98727717.02906969,9071026.688805453,19946861.484657925
2023,9,49634,1687186278967.0,0.0,15161752.592573168,104331412.57997459,9710601.974487387,21260236.704494633
2023,10,51074,1687186286758.0,0.0,16198191.535739966,110184021.1864316,10383796.850939203,22574108.85305714
2023,11,52562,1687186296461.0,0.0,17292418.236310977,116801108.44679742,11113528.049541194,24393892.184564892
