current_date.year,current_date.month,cycle,machine_time,runTime,totalNFlows,totalCFlows,TT,CThroughflow
2020,12,1442,1687185165906.0,0.0,4000.5568381925823,234441.90728011102,1120.8767063267467,10792.770969895755
2021,1,2930,1687185193646.0,0.0,11837.941441433502,605976.8434046777,3318.5085938873553,28571.453567531506
2021,2,4418,1687185219043.0,0.0,22758.93300208147,1110647.5668486042,6517.176503271748,50067.748084937266
2021,3,5762,1687185258134.0,0.0,34785.05405457849,1739657.6137770473,10566.94122395887,72842.91543262305
2021,4,7250,1687185316554.0,0.0,48025.519680757374,2489190.7993422477,15550.251877905437,96587.10539741885
2021,5,8690,1687185392474.0,0.0,64270.57545684932,3361814.134993204,22963.166564363994,127660.81647070518
2021,6,10178,1687185503973.0,0.0,82023.49132014686,4352698.527885547,31707.997710905005,165282.82784415406
2021,7,11618,1687185696044.0,0.0,275746.8016342865,5489219.925535023,119051.73106390293,209422.42479746055
2021,8,13106,1687185705775.0,0.0,501391.9245343092,6940378.543338593,238307.27200749904,254749.80367556703
2021,9,14594,1687185714387.0,0.0,758967.6360204727,8703004.540718349,389482.9651463947,301631.0769823733
2021,10,16034,1687185721989.0,0.0,1048422.6248764658,10774036.646375079,572528.84349634,349122.4284918796
2021,11,17522,1687185731337.0,0.0,1394944.9335893749,13698059.926480943,811390.6808282017,933123.5192262188
2021,12,18962,1687185754013.0,0.0,1745697.9052166978,16720850.37255895,1051382.9567937683,1533778.5124752931
2022,1,20450,1687185784968.0,0.0,2100635.4182428727,19833345.708630327,1292581.9230374596,2152035.3893880835
2022,2,21938,1687185816149.0,0.0,2460346.354175335,23026162.45453736,1534986.0679353273,2788217.761567891
2022,3,23282,1687185844147.0,0.0,2824000.817720301,26282643.14545497,1778474.1358525937,3440040.918495325
2022,4,24770,1687185875692.0,0.0,3192026.2029939983,29582975.23162066,2023166.895145735,4110139.0126661877
2022,5,26210,1687185906946.0,0.0,3568546.4242241234,32954549.253669016,2271980.8973086406,4802607.478970231
2022,6,27698,1687185937741.0,0.0,3949894.5279405545,36386311.73977672,2522395.4333197335,5516050.97800804
2022,7,29138,1687185976122.0,0.0,4514744.135009228,39975729.777358525,2851656.577051902,6249904.339620249
2022,8,30626,1687185985627.0,0.0,5113161.922925372,43846018.1820252,3214476.690756538,6984219.601232459
2022,9,32114,1687185993530.0,0.0,5745148.17609408,47995144.19241056,3610856.044858442,7719003.093034268
2022,10,33554,1687186001173.0,0.0,6410673.54478864,52420970.22955298,4040765.554317754,8454255.324704928
2022,11,35042,1687186010746.0,0.0,7135749.86995873,57682238.37773767,4528974.645397301,9739226.435332848
2022,12,36482,1687186040150.0,0.0,7865303.433579486,63007242.62357378,5018368.634457161,11045270.60614342
2023,1,37970,1687186071110.0,0.0,8599250.955060493,68382773.56986028,5508995.7526239855,12370031.84600502
2023,2,39458,1687186101847.0,0.0,9338198.334907966,73799602.33078577,6000855.89168951,13713502.615268974
2023,3,40802,1687186129807.0,0.0,10081252.093190238,79241826.32521036,6493827.492423646,15073860.039441409
2023,4,42290,1687186160580.0,0.0,10828856.85491357,84689656.201334,6988034.06702726,16453703.746830443
2023,5,43730,1687186190804.0,0.0,11585248.011629963,90147737.25472003,7486384.049025167,17858944.01963056
2023,6,45218,1687186221905.0,0.0,12346772.8107657,95594366.1380205,7986358.044733485,19288566.07903185
2023,7,46658,1687186260963.0,0.0,13288807.23739114,101183598.53096579,8565199.691513248,20741357.81326287
2023,8,48146,1687186270597.0,0.0,14264500.544754306,107027887.73905578,9177690.980195146,22194624.10787309
2023,9,49634,1687186278746.0,0.0,15273852.590652652,113126023.70078176,9823831.775566777,23648361.797767706
2023,10,51074,1687186286740.0,0.0,16316836.108242907,119476513.09089625,10503594.973084917,25102617.958975773
2023,11,52562,1687186296472.0,0.0,17417746.90116173,126599719.08176027,11240034.006688192,27067622.66244332
2023,12,54002,1687186326143.0,0.0,18523029.02171807,133761858.19443569,11977657.447325064,29053842.304835375
2024,1,55490,1687186356384.0,0.0,19632596.253171597,140930007.08923078,12716506.663322082,31062024.29269083
2024,2,56978,1687186386622.0,0.0,20747113.15254577,148082462.2173481,13456583.028459975,33092225.7600522
2024,3,58370,1687186414847.0,0.0,21865943.22882535,155193383.06971642,14197814.470655322,35143248.34964175
2024,4,59858,1687186444983.0,0.0,22989383.069869507,162230270.8104429,14940279.82067239,37216456.80352639
2024,5,61298,1687186474508.0,0.0,24121586.761769403,169187363.83095855,15686899.844102753,39318460.57790585
2024,6,62786,1687186504808.0,0.0,25258851.886992823,176026330.9838277,16435148.282568546,41448233.98832421
2024,7,64226,1687186542179.0,0.0,26575482.880555872,182986236.87445784,17262246.77997423,43601990.449659094
2024,8,65714,1687186551653.0,0.0,27926560.660516832,190222065.75609508,18123782.80397179,45756230.96665758
2024,9,67202,1687186559213.0,0.0,29312084.231457807,197733209.86759207,19019755.408074364,47910933.38365606
2024,10,68642,1687186567004.0,0.0,30732023.5837538,205518674.0892826,19950134.879781954,50066082.800654545
2024,11,70130,1687186576351.0,0.0,32216191.944895104,214231896.8838789,20943491.943538662,52864605.98421341
2024,12,71570,1687186605817.0,0.0,33704873.80103445,222963895.6201825,21938036.272288986,55684403.13058911
2025,1,73058,1687186636051.0,0.0,35197978.263444036,231684911.6986922,22933810.167304616,58526290.43962994
2025,2,74546,1687186666277.0,0.0,36696095.273018435,240372662.4687709,23930813.35043738,61390303.98702854
2025,3,75890,1687186693573.0,0.0,38198306.14183215,249005819.42316085,24928927.89474136,64274194.426899
2025,4,77378,1687186723839.0,0.0,39705050.6681107,257553347.71741608,25928273.98754269,67180184.8769048
2025,5,78818,1687186753220.0,0.0,41220297.359625235,266006752.5337192,26931757.0405648,70114613.02812713
2025,6,80306,1687186783683.0,0.0,42740308.461001456,274331150.4980773,27936856.887356874,73076291.44458383
2025,7,81746,1687186824149.0,0.0,44443758.747014694,282761384.37310207,29020820.411137458,76064233.83935626
2025,8,83234,1687186831624.0,0.0,46183741.89601836,291424513.5091394,30141307.28229745,79052777.76670136
