current_date.year,current_date.month,cycle,machine_time,runTime,totalNFlows,totalCFlows,TT,CThroughflow
2020,12,1442,1687185165906.0,0.0,4002.5623614629826,234489.0843463349,1122.7836455267468,10918.454014795767
2021,1,2930,1687185193495.0,0.0,11841.832033068824,606010.5873416708,3322.2079384973567,28812.362831531584
2021,2,4418,1687185219120.0,0.0,22754.160994056278,1110670.3084466758,6524.274991667219,50495.57717124243
2021,3,5762,1687185258245.0,0.0,34748.87121891773,1739667.2019916687,10578.57235552237,73520.4114845233
2021,4,7250,1687185316579.0,0.0,47932.73968267526,2489206.8053012416,15567.66984087284,97594.15200986917
2021,5,8690,1687185392419.0,0.0,64088.83937380507,3361809.9376801606,22987.076298596014,129032.99915601945
2021,6,10178,1687185503720.0,0.0,81721.83173303833,4352671.9480069075,31737.84536424353,167004.0599156011
2021,7,11618,1687185695729.0,0.0,275294.77049323154,5489090.826713094,119087.38836410354,211486.27376846987
2021,8,13106,1687185705737.0,0.0,500791.8087668192,6935582.662689211,238350.93024133125,257185.65283478858
2021,9,14594,1687185714158.0,0.0,758219.8737122924,8688998.605657477,389535.05764105154,304448.9186713071
2021,10,16034,1687185722016.0,0.0,1047529.1400632124,10746324.944325432,572591.2164851133,352393.3795207256
2021,11,17522,1687185731390.0,0.0,1393469.8733774216,13642010.251323948,811027.4814174648,926754.0990023848
2021,12,18962,1687185753969.0,0.0,1743922.8733186596,16637022.429722594,1050614.8172124177,1519201.7368074395
2022,1,20450,1687185785036.0,0.0,2098811.843637434,19720342.695375197,1291410.8231749209,2129281.6140643
2022,2,21938,1687185816123.0,0.0,2458758.5173811135,22882516.504910234,1533413.434723341,2757334.002603326
2022,3,23282,1687185844241.0,0.0,2822862.3805968505,26106597.599078763,1776505.8445829845,3401519.1425522976
2022,4,24770,1687185875696.0,0.0,3191574.4909849535,29376569.76482786,2020810.1839364758,4063983.9156519882
2022,5,26210,1687185906903.0,0.0,3568989.3874635417,32718426.077529017,2269229.2651386787,4748317.033067731
2022,6,27698,1687185937725.0,0.0,3951396.4942579153,36117554.0695253,2519245.6668548547,5453808.550601809
2022,7,29138,1687185977947.0,0.0,4517469.581793472,39676651.15644099,2848105.758993696,6179494.765468094
2022,8,30626,1687185985627.0,0.0,5117112.160639295,43490681.8950159,3210526.0586245316,6905677.042985427
2022,9,32114,1687185993525.0,0.0,5750327.577937946,47557428.579255365,3606509.748356837,7632430.810835761
2022,10,33554,1687186001188.0,0.0,6417083.096846545,51874890.96108456,4036024.522532626,8359678.817511095
2022,11,35042,1687186010721.0,0.0,7140441.716032615,56935264.49355504,4520890.994887883,9570082.215547664
2022,12,36482,1687186040211.0,0.0,7868067.822218336,62060876.06223507,5006932.649310837,10801040.217921969
2023,1,37970,1687186071063.0,0.0,8599859.447710231,67233638.41458827,5494172.241217732,12050618.003226675
2023,2,39458,1687186101827.0,0.0,9336479.776310265,72440279.77858372,5982620.165342078,13319139.775935581
2023,3,40802,1687186129648.0,0.0,10077174.077174792,77665181.86157061,6472166.442883083,14604942.026784295
2023,4,42290,1687186160552.0,0.0,10822385.188068459,82883206.99719432,6962934.783613231,15910686.461337976
2023,5,43730,1687186190728.0,0.0,11576207.909214068,88112726.45072125,7457836.091351327,17241406.518464454
2023,6,45218,1687186221983.0,0.0,12334939.60476605,93331162.32034585,7954344.7918730145,18595735.714542653
2023,7,46658,1687186260907.0,0.0,13273955.913348086,98689171.4735234,8529703.984553698,19972566.19880825
2023,8,48146,1687186270595.0,0.0,14246627.489737436,104246953.76757134,9138709.206923982,21349871.124654543
2023,9,49634,1687186278720.0,0.0,15252955.613757035,110003281.222694,9781361.675895466,22727678.977934737
2023,10,51074,1687186286805.0,0.0,16292909.674174974,115956681.80893146,10457631.106934,24105961.26203653
2023,11,52562,1687186296447.0,0.0,17385121.65294888,122500050.33891855,11184907.035996215,25867556.54884583
2023,12,54002,1687186326146.0,0.0,18481698.555465966,129082111.66794407,11913367.120679699,27650352.42579692
2024,1,55490,1687186356474.0,0.0,19582554.6741317,135670332.45983595,12643052.97628458,29455114.44506908
2024,2,56978,1687186386358.0,0.0,20688324.38318863,142243752.12586945,13373964.520588608,31281812.45414746
2024,3,58370,1687186414919.0,0.0,21798342.491689786,148776982.34951913,14106028.053335164,33129163.94529627
2024,4,59858,1687186444977.0,0.0,22912902.521501787,155236402.02028283,14839323.524810608,34998632.77021584
2024,5,61298,1687186474610.0,0.0,24036230.217466813,161616517.70127127,15576772.334911358,36896759.41477522
2024,6,62786,1687186504809.0,0.0,25164656.99771433,167882145.89296913,16315850.815572454,38822704.38053424
2024,7,64226,1687186542194.0,0.0,26472506.865981705,174265542.72123575,17133800.366586763,40775224.74763667
2024,8,65714,1687186551566.0,0.0,27814799.2414225,180902117.73304027,17986183.116037402,42728251.3260663
2024,9,67202,1687186559287.0,0.0,29191532.133200962,187791506.562365,18872997.170950707,44681739.80449593
2024,10,68642,1687186566951.0,0.0,30602675.53169209,194932718.6071112,19794212.81882668,46635675.28292556
2024,11,70130,1687186576191.0,0.0,32075273.053217813,202915479.8083844,20775631.182443798,49169286.18474562
2024,12,71570,1687186605805.0,0.0,33552437.660456043,210912880.31055638,21758238.14708059,51724210.86249144
2025,1,73058,1687186636027.0,0.0,35034075.82496504,218894500.9045175,22742075.519781504,54301229.09783723
2025,2,74546,1687186666221.0,0.0,36520774.8821888,226837897.36246035,23727142.77447815,56900367.3959213
2025,3,75890,1687186693609.0,0.0,38011593.997436374,234719553.9970323,24713323.537786633,59519530.75844058
2025,4,77378,1687186723778.0,0.0,39506972.47014021,242510297.5803347,25700735.083811402,62160687.011536874
