current_date.year,current_date.month,cycle,machine_time,runTime,totalNFlows,totalCFlows,TT,CThroughflow
2020,12,1442,1687214026745.0,0.0,4002.9049243987624,234480.1163177306,1123.1093693417467,10925.956029145767
2021,1,2930,1687214054794.0,0.0,11839.969162989104,605878.6602196909,3320.4366401873567,28649.629140131565
2021,2,4418,1687214080203.0,0.0,22759.814651915218,1110383.939019823,6518.445774559358,50055.036393152346
2021,3,5762,1687214122088.0,0.0,34783.81417564621,1739227.5013517835,10567.467305959366,72744.84160102316
2021,4,7250,1687214183630.0,0.0,48021.73304756022,2488587.691122314,15550.563871936632,96421.92412331901
2021,5,8690,1687214253963.0,0.0,64235.997875148816,3361041.7596209487,22962.8640233849,127447.43287128919
2021,6,10178,1687214368022.0,0.0,81920.21980093932,4351768.502256201,31705.714729837222,165001.90882402085
2021,7,11618,1687214560728.0,0.0,275537.054958849,5487998.045383367,119046.16894869924,209052.92490071178
2021,8,13106,1687214570329.0,0.0,501075.6742875147,6876457.646480724,238298.39675378497,254296.83186845266
2021,9,14594,1687214578632.0,0.0,758546.8477940592,8513728.81541977,389472.638738694,301217.55101044325
2021,10,16034,1687214586418.0,0.0,1047913.4707474387,10396775.174050746,572532.4360664263,349481.3828326837
2021,11,17522,1687214595820.0,0.0,1387824.6505961108,12923345.71176522,804884.7305349449,787727.647324718
2021,12,18962,1687214615600.0,0.0,1732293.3510303574,15551167.04901527,1038424.314669445,1247192.2476506538
2022,1,20450,1687214646856.0,0.0,2081227.6778970317,18251078.604995597,1273194.2332747662,1728747.915397836
2022,2,21938,1687214678047.0,0.0,2435068.349330043,21000391.952311542,1509185.5418388203,2231871.793208769
2022,3,23282,1687214706309.0,0.0,2792730.6271495535,23780438.623123437,1746267.0938649538,2753430.8094459227
2022,4,24770,1687214737679.0,0.0,3154607.8508400065,26582160.361156918,1984540.375127815,3293163.443607379
2022,5,26210,1687214767952.0,0.0,3524887.865846142,29434863.652119864,2226915.8453934668,3855425.8171512606
2022,6,27698,1687214799102.0,0.0,3899935.0889718034,32324389.21154246,2470855.661352176,4438040.6707135
2022,7,29138,1687214838591.0,0.0,4458410.287512524,35370226.8159951,2793593.6501196856,5038836.242430457
2022,8,30626,1687214848472.0,0.0,5050455.359216059,38704779.50305286,3149892.218728993,5640131.457688014
2022,9,32114,1687214856695.0,0.0,5676072.437120639,42325840.6199126,3539753.3953660983,6241973.792908169
2022,10,33554,1687214864621.0,0.0,6335229.265568765,46231366.192185394,3963145.3319051135,6844297.944171125
2022,11,35042,1687214873982.0,0.0,7054971.3740049265,51000679.73861193,4445871.187557163,8016818.341011969
