current_date.year,current_date.month,cycle,machine_time,runTime,totalNFlows,totalCFlows,TT,CThroughflow
2020,12,1442,1687199574493.0,0.0,4002.5259922298787,234492.72093267238,1122.7490640699764,10918.24267137207
2021,1,2930,1687199602416.0,0.0,11842.023287292095,606004.4633372244,3322.3897913738156,28817.852012184212
2021,2,4418,1687199628084.0,0.0,22765.740429408583,1110684.3446824646,6523.649302771437,50454.462997566385
2021,3,5762,1687199669923.0,0.0,34793.32408943406,1739701.5930091909,10574.804734636784,73312.4224001785
2021,4,7250,1687199728534.0,0.0,48035.0376256664,2489228.6946033137,15559.30195601658,97134.02599725057
2021,5,8690,1687199796512.0,0.0,64295.17651051176,3361905.1014399817,22974.682520940332,128362.78817313789
2021,6,10178,1687199910296.0,0.0,82079.98852278295,4352890.6677130675,31722.2088774931,166177.18408618087
2021,7,11618,1687200081904.0,0.0,275851.30688987335,5489629.149006627,119068.23957844336,210521.22455086134
2021,8,13106,1687200091920.0,0.0,501546.3757125421,6956344.142296995,238327.91658951296,256100.4165698418
2021,9,14594,1687200100236.0,0.0,759168.5584065329,8749982.323601304,389504.4379934284,303109.14679657214
2021,10,16034,1687200108108.0,0.0,1048666.3098807442,10867268.868564203,572547.6144275644,350564.8770233024
2021,11,17522,1687200117531.0,0.0,1396927.921797571,13891444.426143456,813103.2904293163,973106.87167454
2021,12,18962,1687200137194.0,0.0,1749520.0162507696,17015825.525202308,1054639.13493009,1599172.8194478927
2022,1,20450,1687200168472.0,0.0,2106573.0136299944,20241010.074323017,1297409.2234041053,2243702.9304674296
2022,2,21938,1687200199798.0,0.0,2468579.189389473,23558266.696738932,1541392.5768905822,2906156.6427725554
2022,3,23282,1687200228149.0,0.0,2834526.8784085684,26951950.944826107,1786465.5258980102,3584038.2851085896
2022,4,24770,1687200259448.0,0.0,3204827.5389436246,30416005.854444414,2032734.4992530942,4277897.8108101925
2022,5,26210,1687200289498.0,0.0,3583728.383704455,33959796.84710022,2283131.324282113,4994418.20042049
2022,6,27698,1687200320726.0,0.0,3967597.8666956597,37567656.33604292,2535133.770682251,5732270.706729698
