current_date.year,current_date.month,cycle,machine_time,runTime,totalNFlows,totalCFlows,TT,CThroughflow
2020,12,1442,1687214026634.0,0.0,4002.7171819844225,234522.96727349592,1122.930855646747,10908.207389695768
2021,1,2930,1687214054624.0,0.0,11840.903051523643,606090.9661366638,3321.324622232356,28728.71331898161
2021,2,4418,1687214080370.0,0.0,22810.679806992805,1110902.6681822478,6523.714579353358,50374.76591130247
2021,3,5762,1687214122077.0,0.0,34976.238355682675,1740150.2416434118,10579.931319204368,73386.14240587328
2021,4,7250,1687214183623.0,0.0,48455.951005867304,2490033.910441805,15572.188247851636,97453.35183146907
2021,5,8690,1687214253978.0,0.0,64950.437790017175,3363115.8754106304,22993.532149982388,128883.32206579932
2021,6,10178,1687214368070.0,0.0,82914.13091561165,4354444.945705675,31743.948687869684,166815.49955488104
2021,7,11618,1687214560723.0,0.0,276809.5332321859,5491653.428999405,119090.37749678934,211210.8448217421
2021,8,13106,1687214570339.0,0.0,502627.36685079354,6952155.236147033,238349.18483208294,256832.00395465316
2021,9,14594,1687214578554.0,0.0,760374.3324823821,8732872.737351187,389526.7420226512,303985.6980549141
2021,10,16034,1687214586427.0,0.0,1049997.934473564,10830566.38793126,572571.9558696924,351646.677956925
2021,11,17522,1687214595800.0,0.0,1397719.8462988974,13812737.533267638,812464.1186758858,958694.6978168827
2021,12,18962,1687214615414.0,0.0,1749856.9487021589,16877023.84055051,1053439.37190319,1578027.0872905604
2022,1,20450,1687214646866.0,0.0,2106421.5450221617,20037792.631926116,1295638.571116345,2215529.0955215693
2022,2,21938,1687214678052.0,0.0,2467916.516183894,23285991.57222945,1539048.4471268023,2870966.527383652
2022,3,23282,1687214706360.0,0.0,2833342.099644554,26604607.521131422,1783545.1413845734,3542239.764308822
2022,4,24770,1687214737679.0,0.0,3203115.092103042,29985260.135978736,2029240.9717233905,4230296.104544294
2022,5,26210,1687214767948.0,0.0,3581456.2620915673,33444294.881498467,2279062.085962382,4940599.317581419
2022,6,27698,1687214799051.0,0.0,3964726.711624758,36965897.89117113,2530484.1070464244,5671780.302596008
2022,7,29138,1687214839083.0,0.0,4531599.301150583,40645670.575181305,2860752.4711692026,6423304.0139792105
2022,8,30626,1687214848435.0,0.0,5132038.480678328,44580785.116866745,3224578.187894075,7175302.048144613
2022,9,32114,1687214856673.0,0.0,5766044.932012468,48769131.53800441,3621961.905510541,7927789.992969217
2022,10,33554,1687214864618.0,0.0,6433587.424121608,53208647.025849976,4052872.7501520095,8680724.937793821
2022,11,35042,1687214873913.0,0.0,7157827.290635435,58393431.293546185,4539229.549489411,9918757.270710938
2022,12,36482,1687214903662.0,0.0,7886742.057633332,63643690.831718445,5026775.305263329,11177986.358583543
2023,1,37970,1687214935010.0,0.0,8620237.117872871,68927703.54317483,5515554.948775912,12459436.69242558
2023,2,39458,1687214966069.0,0.0,9358789.823315412,74243856.88075067,6005542.77651228,13759430.801793432
2023,3,40802,1687214994271.0,0.0,10101338.226199009,79574665.4610227,6496625.3503471,15076601.623794975
2023,4,42290,1687215025453.0,0.0,10848320.787587227,84892741.28919789,6988929.806330479,16413834.730277844
2023,5,43730,1687215055951.0,0.0,11603932.453255119,90217482.28771949,7485358.729983939,17775785.687294956
2023,6,45218,1687215087586.0,0.0,12364532.937705617,95524447.15009929,7983397.271799099,19161650.249132894
2023,7,46658,1687215127583.0,0.0,13305503.16793178,100972251.2629728,8560293.634160724,20570441.398464393
